id,sttl,ct_state_ttl,state,dload,ct_dst_sport_ltm,dmean,rate,swin,dwin,ct_src_dport_ltm,ct_dst_src_ltm,stcpb,dtcpb,ct_src_ltm,ct_dst_ltm,ct_srv_src,ct_srv_dst,is_sm_ips_ports,sload
-0.79951453,-0.9999964,-0.67915606,-0.51834244,-0.29302397,-0.62321913,-0.20081978,-0.51259655,0.99999994,1.0,-0.5036254,-0.3842216,0.62702376,-0.7527318,-0.5880611,-0.60139424,-0.5598649,-0.5752953,-0.0559899,-0.41198388
-0.7102019,0.7618203,-0.32802054,-0.39998692,-0.2697416,-0.5303906,-0.2980296,-0.5704321,0.99999994,1.0,-0.48675483,-0.34497896,0.9800492,0.9751667,-0.48583347,-0.51883125,-0.43367463,-0.3909709,-0.09117104,-0.4287101
0.020696495,0.7918841,0.76867837,0.77181035,-0.27141732,-0.6776009,-0.4966641,0.74730915,-1.0,-1.0,-0.67408764,-0.86816746,-0.7326725,-0.7234199,-0.82825917,-0.797653,-0.89869976,-0.8808117,-0.13560495,0.3888351
-0.5129603,0.7700889,0.8160437,0.8191299,-0.2912101,-0.5449427,-0.49073634,0.2409499,-1.0,-1.0,-0.51190346,-0.46923968,-0.75464505,-0.75438833,-0.654744,-0.6291732,-0.59911287,-0.5506269,-0.13081747,-0.007853905
-0.97429353,0.818447,0.80296665,0.7630649,-0.27642003,-0.30725235,-0.47643015,0.9984267,-1.0,-1.0,-0.54903394,-0.3834423,-0.7461145,-0.7272332,-0.7626529,-0.7015574,-0.62830913,-0.5006128,-0.14144406,0.9779982
0.6572373,0.7700477,0.76649904,0.80314374,-0.27665958,-0.501391,-0.50085807,0.5310809,-1.0,-1.0,-0.47119477,-0.59085804,-0.7558416,-0.77158296,-0.6387332,-0.5853946,-0.6868332,-0.6682504,-0.14321618,0.11435829
-0.39542204,0.73056406,0.81708384,0.8173507,-0.31461108,-0.41346607,-0.529786,-0.08838433,-0.99782616,-0.9997596,-0.44812918,-0.34035856,-0.73593485,-0.79762757,-0.5316197,-0.44693825,-0.49656948,-0.4867878,-0.12089779,-0.03697691
0.9409638,0.08796729,-0.31375715,-0.34680572,-0.20377403,-0.50457335,0.66595125,-0.532798,0.99999994,1.0,-0.5710731,-0.73024607,0.99276227,0.6040995,-0.7818266,-0.7733016,-0.49450198,-0.5068617,-0.044908192,-0.42910007
0.953422,-0.99983114,-0.3145834,-0.4827208,-0.23948218,-0.615888,-0.076154046,-0.5762834,0.99999994,1.0,-0.48048946,-0.5744603,-0.11911652,-0.20924042,-0.71938384,-0.5002596,-0.73638153,-0.6818923,-0.11424607,-0.39066926
0.8692636,0.8343266,0.7539401,0.821409,-0.26782793,-0.40400952,-0.5094563,0.8422238,-0.9999995,-0.99999994,-0.36930075,-0.24223115,-0.7350967,-0.7433648,-0.5907015,-0.48972532,-0.43006572,-0.4044533,-0.11914293,0.3117816
0.98163444,0.81649715,0.7693036,0.8258434,-0.2682291,0.77371025,-0.52060586,0.8829452,-1.0,-1.0,0.3564543,-0.5489386,-0.7532625,-0.7791644,0.06493101,0.16320941,-0.6119398,-0.5872876,-0.12549293,0.4899626
0.93234074,0.817616,0.33071867,0.17125304,-0.3053211,-0.5422488,-0.3690632,-0.5505288,0.53207874,0.7672851,-0.50747555,-0.21426846,-0.53037524,-0.42517745,0.3779791,-0.65915155,-0.32945147,-0.5374684,-0.095208816,-0.39040986
-0.3738757,0.77810967,0.77283794,0.82567257,-0.27696523,-0.40421674,-0.469401,-0.11818505,-0.99920434,-0.99987763,-0.39812922,-0.46631938,-0.6876574,-0.7159743,-0.48188272,-0.49172685,-0.5083323,-0.5724423,-0.08270776,-0.07806225
0.9337431,0.79171836,0.8401068,0.80313957,-0.26066348,0.58638656,-0.4875283,0.60311633,-1.0,-1.0,0.21210286,0.048728857,-0.758969,-0.75745976,-0.08556071,0.07389369,-0.14211336,-0.084116995,-0.13307941,0.084542684
-0.22465678,0.744676,-0.32499567,-0.42227966,-0.27407968,-0.5988593,-0.30795664,-0.600781,0.99999994,1.0,-0.52814776,-0.3948018,0.9973654,-0.13936156,-0.63782716,-0.43238455,-0.4139311,-0.43178833,-0.12461058,-0.3534706
-0.33337393,0.7612093,0.7566478,0.8042584,-0.28496182,-0.48176605,-0.52028704,0.21909471,-1.0,-1.0,-0.49177316,-0.47147453,-0.7389954,-0.76793295,-0.6824576,-0.5877083,-0.56035066,-0.5270811,-0.12992175,0.070522964
-0.091415964,0.8017776,0.77629906,0.8216194,-0.29023135,-0.7315142,-0.5325681,0.70764226,-1.0,-1.0,-0.72533184,-0.89492655,-0.7810721,-0.75141114,-0.8700888,-0.8528809,-0.9272357,-0.90879947,-0.13508865,0.3914995
0.5780541,0.80298626,0.7925489,0.7766285,-0.2676977,-0.5693476,-0.48481444,0.9828746,-1.0,-1.0,-0.651485,-0.8377776,-0.7486229,-0.7330202,-0.77923375,-0.7788904,-0.8947344,-0.86220664,-0.13563572,0.8825721
-0.025739308,0.71128327,-0.3207589,-0.43173385,-0.27828673,-0.5287954,-0.26225874,-0.6249337,0.99999994,1.0,-0.53923315,-0.68766415,0.99090546,0.8299989,-0.5400214,-0.53694105,-0.6372669,-0.60735714,-0.10570047,-0.41004202
0.74941885,0.75299144,0.6695468,0.7364332,-0.26260018,-0.32193983,-0.42599833,0.8060703,-0.99794436,-0.9988625,-0.33241192,-0.12334492,-0.72382987,-0.7346894,-0.42200232,-0.43588272,-0.33508396,-0.37695602,-0.08879002,0.40864378
-0.2909408,0.588501,-0.3440691,-0.4480131,-0.26888245,-0.62351704,-0.29602382,-0.5809333,0.99999994,1.0,-0.50571805,-0.27281436,0.96130866,0.8715268,-0.5967514,-0.5303193,-0.228952,-0.369013,-0.124208085,-0.3497324
0.13795874,0.76638377,0.797956,0.82907796,-0.29882604,-0.36466184,-0.5178628,0.083225965,-0.99999994,-1.0,-0.40368822,-0.3855426,-0.7687471,-0.77742964,-0.56327206,-0.513623,-0.57039,-0.5114231,-0.14102866,0.21025042
0.37599707,-0.9976769,-0.36073017,-0.30495566,-0.29677352,-0.43669516,-0.19671068,-0.53427005,0.99999994,1.0,-0.46024403,-0.237452,0.9893378,0.97853136,-0.30104768,-0.50061077,-0.47927034,-0.39793125,-0.10514542,-0.4137754
-0.5508998,0.6593447,-0.2954841,-0.44578162,-0.26117545,-0.5907226,-0.27846393,-0.6041066,0.99999994,1.0,-0.5033193,-0.41468662,0.60950625,0.88955253,-0.66934836,-0.4991655,-0.38185608,-0.43685165,-0.12303909,-0.35835907
0.859867,0.80559987,0.7672317,0.86233884,-0.26599014,-0.5929713,-0.53344274,0.32135284,-1.0,-1.0,-0.41102564,0.34032643,-0.7319702,-0.73740435,-0.5761042,-0.5033433,0.014290221,0.04484586,-0.15307672,-0.08920967
0.6271613,-0.8323312,-0.304614,-0.4826326,-0.24653603,-0.5524383,-0.17869265,-0.5830782,0.99999994,1.0,-0.43625408,-0.66487664,0.035901077,-0.37055346,-0.5535264,-0.5432638,-0.6795401,-0.72614527,-0.10076604,-0.37016574
0.9989166,0.82114863,0.8331696,0.81424356,-0.2648906,0.9756152,-0.53895634,-0.03652063,-1.0,-1.0,0.7745742,0.6549997,-0.7396968,-0.78531116,0.63753045,0.63296664,0.32193804,0.45405713,-0.13569319,-0.20807007
-0.82148457,-0.9990693,-0.69708896,0.4497157,-0.36252904,0.8306306,-0.6010395,0.85509753,-0.4741076,0.99206746,0.85305727,1.0,0.068545945,-0.40643358,0.5325431,0.85815823,0.9999989,0.99999917,-0.060770676,0.28057486
0.92543435,-0.99860686,-0.36912256,-0.4207893,-0.2117244,-0.5949099,0.60601676,-0.5757943,0.99999994,1.0,-0.5370171,-0.65909386,0.2649738,-0.33222878,-0.66295534,-0.72336507,-0.6965874,-0.6781021,-0.050565686,-0.4151908
0.27773133,0.6931474,-0.3400408,-0.39333656,-0.27546245,-0.5127037,-0.2375744,-0.5858717,0.99999994,1.0,-0.50182617,-0.6559298,0.95966834,0.9494015,-0.59329224,-0.63257927,-0.6325546,-0.60090315,-0.0840642,-0.41130188
0.43170524,0.63091457,-0.083901234,-0.060915023,-0.22224623,-0.50915444,-0.21948938,-0.45841658,0.9173042,0.95960754,-0.41309628,-0.24301846,-0.31185377,-0.3188966,-0.04866879,-0.5103635,-0.40587816,-0.52975535,-0.058459938,-0.33985898
0.6561677,0.7220039,0.76799816,0.7949306,-0.3077334,-0.5297658,-0.4790232,0.05439146,-1.0,-1.0,-0.5317019,-0.62454396,-0.7554393,-0.770285,-0.56948197,-0.6051928,-0.70000595,-0.66646737,-0.13189079,-0.03347059
-0.11992317,-0.8188673,-0.37333465,-0.35264546,-0.2745778,-0.548056,-0.1765122,-0.5994526,0.99999994,1.0,-0.48901343,-0.5226418,0.48942527,-0.043197516,-0.4759969,-0.584383,-0.68099004,-0.64884406,-0.10468122,-0.40547466
0.94109005,-0.99099267,-0.015071853,0.3947053,-0.38158664,-0.49572366,-0.13157971,-0.6951436,-0.5964877,0.6983711,-0.29268712,-0.27728453,-0.6381082,-0.4419849,-0.494983,-0.11070989,-0.53436154,-0.53120476,-0.023454254,-0.39076835
0.9870773,-0.9992323,-0.37820676,-0.39592338,-0.23856084,-0.612445,-0.19524845,-0.5512967,0.99999994,1.0,-0.5975893,-0.37659281,0.9999884,0.5614422,-0.41088018,-0.5167567,-0.6621133,-0.45109162,-0.14256328,-0.424034
0.25702605,0.8351757,0.78772354,0.72967875,-0.25562087,-0.2893534,-0.41594544,0.99984246,-1.0,-1.0,-0.4399526,-0.16091725,-0.6907771,-0.68381464,-0.5352924,-0.55053467,-0.3710095,-0.26594666,-0.12308687,0.9822472
-0.8760755,0.043001324,0.7345862,0.43416223,-0.3352234,-0.5514349,-0.22097547,-0.21484722,-0.3881656,0.90305924,-0.24653226,-0.31968006,-0.39845678,-0.23631492,0.9954883,-0.18723439,-0.2775336,-0.51313686,-0.079099104,0.23673198
-0.10308534,0.7938944,0.8143902,0.7948696,-0.28572777,-0.41765416,-0.54844224,0.12533644,-0.99999976,-1.0,-0.4375596,-0.37583604,-0.764739,-0.7816449,-0.6376222,-0.5362687,-0.51611596,-0.4805839,-0.13836251,-0.0056868275
0.99043804,0.79510456,-0.35477772,-0.31332672,-0.25151873,-0.6020489,-0.24445185,-0.61560804,0.99998623,0.9999989,-0.5324931,-0.41759264,0.14753564,0.35406268,0.08711017,-0.6144389,-0.561408,-0.65037835,-0.059040952,-0.4315477
0.708844,0.7022612,-0.04173647,-0.19977249,-0.2856364,-0.64615566,-0.15233923,-0.53513294,0.9943196,0.9984915,-0.48045725,-0.15691586,-0.72236705,0.41265583,-0.45516816,-0.5111516,-0.2700532,-0.323391,-0.11925928,-0.44252524
-0.5842284,0.79006886,0.8295783,0.7580775,-0.30671144,-0.38735604,-0.49143755,0.9656841,-1.0,-1.0,-0.5242315,-0.5737287,-0.7672887,-0.77446574,-0.28582504,-0.6425562,-0.681966,-0.6347953,-0.12406607,0.8986093
-0.4643253,0.78215075,0.7909041,0.7932061,-0.25684938,-0.57479364,-0.5112782,0.095232196,-1.0,-1.0,-0.57035196,-0.6330032,-0.72884065,-0.7463582,-0.74657524,-0.69114065,-0.71707666,-0.6846588,-0.11955548,0.058442194
-0.605723,0.74839246,-0.31643483,-0.39661422,-0.26388836,-0.51663953,-0.25898504,-0.58428204,0.9999992,0.9999999,-0.4618275,-0.53398216,-0.12908986,0.38682547,-0.72162765,-0.49790514,-0.55035925,-0.5780265,-0.11515694,-0.33808616
0.9981708,0.80260354,0.8103023,0.8325314,-0.2595261,-0.2880168,-0.52146375,0.5613651,-1.0,-1.0,-0.34658846,0.8888146,-0.76409656,-0.7762936,-0.31590095,-0.5559655,0.6868555,0.76146626,-0.11485664,-0.24412295
0.98811233,0.2534973,-0.34158862,-0.38356182,-0.2953799,-0.5657293,-0.25844407,-0.52902484,0.99999994,1.0,-0.48458073,-0.6529785,-0.30156568,0.9998883,-0.6677728,-0.6256818,-0.58736354,-0.59286034,-0.07247359,-0.403905
0.9873514,0.7869762,0.8040613,0.77192956,-0.25076446,0.8791065,-0.4779568,0.99149364,-1.0,-1.0,0.5413067,-0.37905535,-0.74879324,-0.7264768,0.35893536,0.46430677,-0.58192873,-0.52297163,-0.12413291,0.84025526
-0.5805777,0.817954,0.7887133,0.81310445,-0.2892404,-0.47385147,-0.5205497,0.45392725,-1.0,-1.0,-0.48249272,-0.5644686,-0.78298146,-0.75491446,-0.752323,-0.6582256,-0.62157035,-0.5824575,-0.14394009,0.12985015
-0.3631852,0.77827096,0.78443056,0.815744,-0.29240245,-0.31877834,-0.49339256,0.14254741,-1.0,-1.0,-0.34446743,-0.14274155,-0.7498276,-0.7704101,-0.5121495,-0.40825722,-0.3350076,-0.28938696,-0.13065296,0.088788755
0.99233747,-0.8718305,-0.29884192,-0.4274758,-0.26316878,-0.6499191,0.31557602,-0.52239144,0.99999994,1.0,-0.52350974,-0.5420472,-0.04471639,-0.0360294,-0.20096575,-0.54843134,-0.6559428,-0.65122765,-0.055688825,-0.47526467
0.16955473,0.66083944,-0.28214732,-0.43583834,-0.24932446,-0.582353,-0.2894738,-0.6184979,0.99999994,1.0,-0.45332098,-0.3879325,0.090995245,0.48136982,-0.63555753,-0.44294813,-0.3233366,-0.5154027,-0.12694275,-0.36125508
-0.11143534,0.7351537,0.8128406,0.79811376,-0.28122014,-0.4094286,-0.48752338,0.9485709,-0.999884,-0.99945855,-0.2676218,0.0047716717,-0.618631,-0.6208356,0.7647225,-0.24524505,-0.16693234,-0.19832681,-0.101229586,0.8438341
0.7680335,0.69119895,0.85700357,0.86800003,-0.2709924,-0.668423,-0.50198233,-0.33468667,-1.0,-1.0,-0.67303777,-0.8170484,-0.7353425,-0.8010297,-0.26262942,-0.7916332,-0.82548374,-0.81660473,-0.12647419,-0.101259135
0.72204775,-0.89002085,-0.33388287,-0.40978393,-0.26273686,-0.5425003,-0.17844255,-0.56822574,0.99997604,0.9999993,-0.47138265,-0.6854888,-0.32881948,-0.39358288,-0.5537762,-0.56636244,-0.6516673,-0.7396543,-0.10945489,-0.3554297
-0.9336092,0.80502236,0.7680896,0.8665996,-0.32234403,-0.66745234,-0.49471337,0.89104915,-1.0,-1.0,-0.634515,-0.7345665,-0.7578342,-0.75888723,-0.65485036,-0.792828,-0.73374987,-0.7098108,-0.1327144,0.6686149
0.71554375,0.5812878,-0.36088386,-0.36077094,-0.25798494,-0.54828185,-0.26782414,-0.54742414,0.99999994,1.0,-0.5426841,-0.7299734,0.42155534,0.1348805,-0.566521,-0.68722266,-0.60123706,-0.7535162,-0.085695736,-0.42337963
-0.9817857,0.77007705,0.8453553,0.8154171,-0.30812058,-0.4890064,-0.47833556,0.8199844,-1.0,-1.0,-0.47141606,-0.49414876,-0.75135607,-0.7844277,-0.3267491,-0.66339266,-0.5863492,-0.54390246,-0.13609384,0.5850224
0.77429396,0.6250516,-0.23659563,-0.3325397,-0.2612749,-0.4939576,-0.24141455,-0.53525436,0.9971827,0.99952054,-0.49050513,-0.6850654,-0.3139037,-0.20683445,-0.7251721,-0.54578906,-0.72254574,-0.7458774,-0.11810001,-0.348395
0.074779406,0.7737342,0.8118736,0.77024513,-0.28640252,-0.418266,-0.52547854,0.005303842,-1.0,-1.0,-0.44457394,-0.46612063,-0.7561852,-0.7757697,-0.5855505,-0.526048,-0.59085405,-0.5354661,-0.123760484,0.059827607
-0.55512017,0.5777457,0.020737646,-0.13132071,-0.23058274,-0.48876172,-0.24209172,-0.53412074,0.96317863,0.98831767,-0.3746494,-0.21111709,-0.40897673,-0.37001702,-0.5066032,-0.35871428,-0.23176631,-0.33049017,-0.13001636,-0.34800288
0.67471045,0.58498883,0.512789,0.66625416,-0.2572372,-0.3229447,-0.45699367,-0.1607203,-0.9022396,-0.9612534,-0.35560855,0.029977966,-0.69621944,-0.73000056,-0.35571286,-0.45533597,-0.14566521,-0.17949519,-0.11788472,-0.16251226
-0.79798084,0.75120616,0.8970285,0.8386818,-0.28847322,-0.45517492,-0.4553102,-0.039870407,-1.0,-1.0,-0.4376715,-0.44021365,-0.74348694,-0.8000889,0.025149934,-0.5566168,-0.56509495,-0.48376358,-0.1293582,0.009045502
0.4858363,0.78471005,0.913036,0.70325005,-0.26856127,-0.5624099,-0.4865197,0.58256924,-0.99981254,-0.9996212,-0.22739652,0.009136872,-0.54063964,-0.7578838,0.99517304,-0.042006508,-0.25976202,-0.3115632,-0.1315877,0.6622967
0.209255,0.6727726,0.50938934,0.5904842,-0.30457705,-0.4581456,-0.42353034,-0.24348804,-0.8508923,-0.9032127,-0.4316274,-0.25465807,-0.6996159,-0.7002034,-0.5426217,-0.42512283,-0.29026592,-0.3517147,-0.13023384,-0.14517802
0.7701263,-1.0,-0.7140065,-0.2514316,-0.043622263,-0.47907034,0.9958175,-0.6229067,0.99999994,1.0,-0.48348296,-0.7231474,0.4244901,0.9098488,-0.9803845,0.23213568,-0.8675543,-0.5506876,-0.07146087,-0.3937341
-0.8356784,0.7805599,-0.29867268,-0.43321872,-0.31934533,-0.61428946,-0.33077425,-0.59123516,0.99999994,1.0,-0.44284862,-0.0788312,0.2661421,0.24395746,-0.7272354,-0.40111607,-0.05871175,-0.18455018,-0.15442379,-0.3119522
0.9641497,0.8264597,0.7785134,0.81745034,-0.23561057,0.087236576,-0.5103203,0.73722076,-1.0,-1.0,-0.19130222,-0.7713162,-0.75221634,-0.68867236,-0.44981995,-0.42284268,-0.85756725,-0.8166533,-0.1685143,0.29170418
0.8657099,0.757463,-0.1362772,0.007379364,-0.29003906,-0.51479024,-0.35578272,-0.2706596,0.90136755,0.9451117,-0.30116,0.6745567,-0.65175676,-0.50386447,-0.67375964,-0.47771233,0.4511484,0.41707465,-0.12306467,-0.3272583
-0.9026527,0.85121566,0.7489177,0.8382247,-0.288127,-0.81423014,-0.48707798,0.93598837,-1.0,-1.0,-0.7725875,-0.7878767,-0.7490436,-0.7557204,-0.8907219,-0.8611196,-0.837768,-0.8189597,-0.11133604,0.68289113
-0.87579155,0.7746799,0.7960232,0.83362824,-0.29355648,-0.51918304,-0.49794027,0.009865685,-1.0,-1.0,-0.48662126,-0.37687078,-0.72133756,-0.7795418,-0.6579228,-0.5712843,-0.46588886,-0.3985819,-0.13635479,-0.03885885
-0.66711915,0.7518047,-0.31906414,-0.41871524,-0.29606864,-0.53374285,-0.28955653,-0.6207808,0.9998956,0.999982,-0.44208136,-0.67302793,-0.22845405,-0.21417297,-0.61024636,-0.46744928,-0.619933,-0.6440564,-0.13413145,-0.36462387
-0.29750344,0.7374089,0.7935751,0.8070312,-0.3239916,-0.4566507,-0.4697974,-0.27925804,-0.99979466,-0.9999551,-0.45741767,-0.527143,-0.7675984,-0.7865528,-0.1869142,-0.60066307,-0.5925416,-0.5676752,-0.10061907,-0.1435351
0.9808522,0.79322827,0.8738015,0.7395963,-0.30237398,-0.38030964,-0.30910158,0.98853534,-1.0,-1.0,-0.2883058,-0.685004,-0.662635,-0.59782016,0.27352792,-0.09829825,-0.6767683,-0.58166105,-0.14937103,0.9151943
-0.884977,0.41790712,-0.22925562,-0.4829473,-0.26787448,-0.6484165,-0.33304697,-0.62846494,0.9999983,0.99999976,-0.45860717,-0.13533418,-0.16305718,-0.25710738,-0.6385782,-0.3653625,0.040565867,-0.14634858,-0.16013731,-0.37498125
0.96049017,0.7794209,0.8252766,0.80405843,-0.2536292,-0.5857282,-0.48755357,0.4874954,-1.0,-1.0,-0.54167825,-0.83031976,-0.74270844,-0.7318855,-0.7097328,-0.6806428,-0.87665653,-0.8535202,-0.15427859,0.09778104
-0.9574745,0.8245422,0.8210296,0.8066873,-0.29796982,0.15742418,-0.46826813,0.9999975,-1.0,-1.0,-0.3424751,0.26243544,-0.7035816,-0.763009,0.02621346,-0.5107666,0.018701999,0.20776002,-0.12699704,0.9997044
0.119349465,0.68028104,-0.27016485,-0.40214825,-0.2504079,-0.53080386,-0.31240797,-0.56818384,0.99999994,1.0,-0.50147116,-0.6585872,0.014997214,0.7705064,-0.7023582,-0.53917205,-0.61218876,-0.6794449,-0.09529661,-0.39714706
-0.6198164,0.81662166,0.7937552,0.8122666,-0.27489772,-0.6560819,-0.47932205,0.29069185,-1.0,-1.0,-0.6277761,-0.79442304,-0.76056063,-0.7371107,-0.8114169,-0.7520066,-0.8507389,-0.8121103,-0.14231178,0.11040286
0.9928261,0.7798214,0.81895095,0.8326174,-0.2711771,-0.48204404,-0.5089003,0.16907266,-1.0,-1.0,-0.45391616,-0.19087853,-0.7556171,-0.77407473,-0.48944882,-0.6074449,-0.41267347,-0.31886363,-0.1338248,-0.16104166
0.8327398,0.7623978,0.79532796,0.80904853,-0.24339393,-0.06359998,-0.5083012,0.11247953,-0.9999392,-0.99999034,-0.19287567,0.23920365,-0.69942564,-0.72473544,-0.31128663,-0.19988537,-0.043845393,-0.0064324387,-0.14579184,-0.005545096
0.13753875,0.7173865,-0.37946653,-0.39331213,-0.27050453,-0.5184506,-0.23356487,-0.5674228,0.99999994,1.0,-0.46808785,-0.632612,0.74211955,-0.27011335,-0.63942164,-0.62365746,-0.5345758,-0.64200026,-0.08992772,-0.36248907
-0.021168333,0.75246346,0.83159727,0.82298166,-0.30463177,-0.56310487,-0.5327756,0.11496332,-1.0,-1.0,-0.52646893,-0.5981542,-0.7758689,-0.783361,-0.6888655,-0.5866254,-0.68126553,-0.63519365,-0.14392087,0.03965658
0.6384666,-0.64662623,-0.30178878,-0.34303826,-0.25670564,-0.55263305,-0.2415638,-0.60469425,0.99999994,1.0,-0.4886804,-0.3356882,0.96375203,0.9314393,0.08070455,-0.55660206,-0.56692934,-0.550817,-0.117102005,-0.3700007
0.98415554,0.800445,0.8486257,0.85501325,-0.25972167,-0.454278,-0.56548524,0.5659817,-1.0,-1.0,-0.56760824,0.9897803,-0.81918883,-0.84433407,-0.6504113,-0.77442366,0.94699097,0.96521306,-0.11327735,-0.2586667
0.7756786,0.81897205,0.8372734,0.8330643,-0.26689664,-0.56529975,-0.50086784,0.48864704,-1.0,-1.0,-0.51838034,-0.7188466,-0.7391865,-0.744702,-0.6971023,-0.6419208,-0.76843965,-0.74837834,-0.12878406,0.009867643
0.95160013,0.8311189,0.6368083,0.7211088,-0.2533561,0.96017325,-0.44233102,0.53274953,-0.9867795,-0.9718017,0.80468965,0.58865887,-0.73097324,-0.64750814,0.70439434,0.8265456,0.43487695,0.42283565,-0.111542694,-0.039968785
0.11784366,0.55873144,0.7367418,0.8340148,-0.3028003,-0.57899976,-0.38745236,0.8929795,-0.9999998,-0.9999997,-0.44597638,-0.5283261,-0.5857275,-0.60192364,-0.1035402,-0.5638291,-0.58504444,-0.5561967,-0.07221491,0.75449425
0.9674966,-0.999996,-0.3594723,-0.47967374,-0.23098245,-0.6288077,-0.05608723,-0.6089751,0.99999994,1.0,-0.4814507,-0.27629358,0.96744883,-0.51539904,-0.60997766,-0.33029622,-0.7506987,-0.57071126,-0.12411642,-0.38077623
0.9898701,0.6772272,0.42428413,0.64216614,-0.23969673,0.96084666,-0.45623115,0.058207102,-0.8026436,-0.81688946,0.76167685,0.6819823,-0.62516445,-0.7320974,0.5125217,0.75002086,0.6073677,0.59595484,-0.07956729,-0.37429184
-0.99917716,-0.9999997,-0.924731,-0.20186567,-0.4578436,-0.7889106,-0.12918979,-0.8417137,0.9743093,0.99999243,-0.48407245,-0.09108099,0.116326444,-0.5757068,0.28071383,-0.34507513,-0.07168159,-0.10433394,0.036483392,-0.69659686
0.021639707,0.6961531,0.26096988,0.19169942,-0.27761397,-0.43797657,-0.36365458,-0.3807005,0.517533,0.5621484,-0.483269,-0.55899537,-0.5899082,-0.41026807,-0.7340845,-0.41934142,-0.6745582,-0.5906926,-0.14983171,-0.21632405
0.88905764,0.7518821,0.77423584,0.8439955,-0.3033885,-0.3385553,-0.49044842,0.800871,-0.9999856,-0.99999815,-0.37651703,-0.071369566,-0.7800669,-0.78982675,-0.55602294,-0.5003556,-0.3806072,-0.3221757,-0.11789548,0.28944305
-0.7083126,0.76891494,0.85338736,0.85457706,-0.31760696,-0.45785916,-0.56586176,0.060652778,-0.99999344,-0.99999934,-0.48626557,-0.4949722,-0.792642,-0.81795704,-0.62635696,-0.53747326,-0.6051314,-0.5436728,-0.17719221,-0.01977387
-0.5393327,0.7698571,0.8466495,0.8367491,-0.28960234,-0.31043276,-0.52290475,0.17689836,-0.99999994,-1.0,-0.32147044,-0.047453884,-0.75721747,-0.7938269,-0.52082473,-0.41344205,-0.27342486,-0.23242387,-0.14657827,0.09479823
-0.8439436,0.5867784,-0.17122348,-0.3821194,-0.25749516,-0.5205372,-0.3352704,-0.64238775,0.9965868,0.99876195,-0.4051141,-0.38593343,-0.43518615,-0.22817847,-0.625448,-0.33259177,-0.42678294,-0.46133405,-0.16997448,-0.2959264
-0.45649067,0.66282,-0.1221089,-0.21563943,-0.26130193,-0.4825539,-0.3438541,-0.5178653,0.95175165,0.9728636,-0.4135398,-0.37673622,-0.49455628,-0.45749053,-0.58842814,-0.4081574,-0.30649075,-0.40259594,-0.101189,-0.36470795
0.406984,0.8086641,0.7858992,0.7570455,-0.27204603,-0.45849288,-0.49002025,0.9519249,-1.0,-1.0,-0.5317687,-0.7474186,-0.7546533,-0.75374377,-0.69513565,-0.6681347,-0.8169768,-0.78818995,-0.1352582,0.7720842
0.6013188,0.73939335,0.8250133,0.7548952,-0.2936996,-0.41032338,-0.4920938,0.6957634,-0.99996287,-0.9999923,-0.3367344,-0.30735248,-0.7899831,-0.79940367,0.088737145,-0.41744068,-0.50965124,-0.47937974,-0.12651587,0.40427125
0.57178205,0.77872306,-0.34574077,-0.4506739,-0.25288203,-0.51516515,-0.21548693,-0.6093723,0.99999994,1.0,-0.4695558,-0.68428785,0.8781732,-0.5417418,-0.5327993,-0.53870887,-0.6445924,-0.6980511,-0.08143482,-0.33477482
-0.89220244,0.69910973,0.87517744,0.85530114,-0.31675413,-0.42791754,-0.5004511,-0.10997473,-1.0,-1.0,-0.42389324,-0.3387738,-0.7490906,-0.8063463,-0.3892981,-0.521305,-0.47375795,-0.3924604,-0.16283187,-0.06610054
0.043203015,0.6057661,-0.29756564,-0.3980885,-0.24180678,-0.52241576,-0.20007862,-0.54691905,0.99999994,1.0,-0.52263623,-0.6957617,0.56357706,0.03824246,-0.7139566,-0.6697003,-0.6555443,-0.6851774,-0.07887143,-0.39713138
-0.5276832,0.8160148,0.79025185,0.8107061,-0.28446797,-0.5403169,-0.49216825,0.26727435,-1.0,-1.0,-0.5560671,-0.7130871,-0.7383565,-0.7502278,-0.7403697,-0.68548125,-0.76745397,-0.7374608,-0.12763919,0.1222485
0.88106495,0.7074944,0.022358159,-0.5962256,-0.20307103,-0.35347924,-0.34616587,-0.34696063,0.99999994,1.0,-0.3835336,0.9992321,0.990832,-0.7108651,-0.8470246,-0.27334255,0.99603593,0.99675447,-0.054356806,-0.4308672
-0.467316,0.7106543,0.82789034,0.77778935,-0.26180544,-0.40572894,-0.5265044,-0.22450326,-0.99943614,-0.9999186,-0.42423943,-0.13056888,-0.7286414,-0.8240392,0.28791246,-0.4783612,-0.24039608,-0.29625064,-0.09056484,-0.18962088
-0.49564934,0.71210164,0.3711625,0.4589952,-0.29273123,-0.41138744,-0.4230911,-0.37050974,-0.6130724,-0.69428444,-0.31671622,-0.34755114,-0.65738976,-0.535252,-0.5716325,-0.34609035,-0.35691977,-0.35809812,-0.11089842,-0.19833833
0.4237235,-0.99932915,-0.3175747,-0.4063788,-0.23967434,-0.55913824,-0.077919595,-0.59948784,0.99999994,1.0,-0.50819105,-0.4510059,0.94531393,-0.25686872,-0.5345682,-0.5687652,-0.6950546,-0.5924545,-0.08208288,-0.4093658
