id,sttl,ct_state_ttl,state,dload,ct_dst_sport_ltm,dmean,rate,swin,dwin,ct_src_dport_ltm,ct_dst_src_ltm,stcpb,dtcpb,ct_src_ltm,ct_dst_ltm,ct_srv_src,ct_srv_dst,is_sm_ips_ports,sload,label
94871.54,262.3906,2.091307,3.044935,-50447.676,3.8277988,-21.37267,134673.89,-10.743005,-11.869447,3.4931545,13.340491,-1.4368552e+08,-1.413055e+08,4.2517695,4.814968,10.729011,11.947574,-0.0012147239,9.845776e+07,1
66288.99,250.13885,1.7119976,2.6883967,76669.32,1.6361771,25.593723,55892.395,36.966553,53.627235,1.7372833,3.429251,2.6845754e+08,1.8685738e+08,3.425291,1.5757504,3.8395307,2.7731426,-0.0027531867,5.6623536e+07,0
138277.0,271.14325,2.1536195,3.0614653,-96250.74,9.919234,-38.26946,253471.08,-10.742532,-11.861039,11.1910925,19.68588,-1.4085301e+08,5.2838052e+07,6.860947,8.426694,20.010332,19.857145,-0.003164891,2.0984427e+08,0
136264.81,254.48363,2.039354,3.0462565,-57004.676,1.9939449,-1.384525,203237.61,-10.743302,-11.8722315,1.278927,6.160193,-4.5798732e+07,-1.2145962e+08,2.3051634,2.1591082,4.7506294,5.0870256,-0.0037650426,1.4707715e+08,1
74263.14,250.20387,2.0141356,2.9882767,17970.074,2.2596571,-6.37598,180879.36,-10.743325,-11.872544,1.6816641,7.6423817,-8.964385e+07,-6.3818332e+07,2.9421782,2.7050686,6.202051,7.007214,-0.008638488,1.0821237e+08,1
76130.945,76.608604,0.8905365,2.0452647,11899.074,-0.00736733,125.062904,-10262.148,243.258,241.8998,1.0281025,1.031597,2.2239078e+09,1.8253819e+09,0.5153889,1.9700503,0.6296994,0.71656454,-0.0019093583,4.948137e+06,0
78953.89,256.76553,2.0508778,3.0475852,-91455.12,3.570667,-14.017765,160296.8,-10.7388315,-11.838449,2.6749425,10.706961,-1.12210184e+08,2.4361316e+07,3.412029,4.219144,9.6476,9.90999,-0.0035815162,1.0208916e+08,1
77162.42,266.45084,1.0740997,2.104108,72798.26,1.0363,39.36659,6736.9526,243.258,241.89977,2.2906103,3.0612328,2.1174559e+09,6.693326e+08,2.4390326,1.4483218,4.027566,3.874955,0.00024507954,1.2021337e+07,0
87566.516,259.92288,2.0880039,3.054637,-55875.426,1.7567146,-19.57088,133414.05,-10.700616,-11.682969,2.0485268,4.7432637,-9.757479e+07,-1.243185e+08,2.4297905,1.8629498,3.9357917,4.249119,0.00034032125,9.712252e+07,1
85204.86,77.10368,1.1868005,2.1342938,-77435.93,0.7020591,146.5802,642.31213,243.258,241.8998,1.6069251,1.617966,5.807061e+08,2.321936e+09,0.7484922,3.9138005,2.1146452,2.137962,0.0012174837,9.989193e+06,1
137307.84,257.70026,2.050827,3.0221593,56586.76,5.862893,-13.689747,82406.33,-10.743325,-11.872544,5.418483,5.3672647,-5.88715e+07,-1.348712e+08,6.229657,5.780634,4.612046,4.2622924,0.0016816437,5.9335296e+07,1
97574.195,96.69754,0.98799515,2.0866237,29791.95,1.0461295,104.78132,4769.7183,243.238,241.78082,1.3979913,1.9299735,4.584585e+08,9.903679e+08,2.10788,2.377762,2.492946,1.7485279,0.0040413886,1.8790732e+06,0
117858.875,87.83444,1.0528258,2.083635,-57817.99,0.8500071,102.908455,-1158.0238,243.258,241.8998,0.94334996,0.86496764,2.3126157e+09,7.361119e+08,0.2569727,2.1937652,0.27821985,0.8273634,0.0015934213,8.781993e+06,0
126701.8,257.8605,2.0240133,3.0830703,-130367.555,4.043305,-14.188374,154853.61,-10.74093,-11.807649,2.9863927,8.096308,-4.3146764e+07,-3.8021468e+07,2.1553602,3.732829,5.918332,6.3840175,-0.00025911242,6.916515e+07,1
137879.81,76.607285,1.4685798,1.655967,-290683.56,-1.0126822,382.27014,-52197.75,243.258,241.8998,9.135018,0.31213504,1.6216887e+09,-2.592232e+08,14.068505,0.07067255,2.6993291,2.0423677,-0.00301183,-1.2501508e+06,0
71211.31,180.19702,1.0147252,2.0450118,29522.574,1.34781,79.71532,6174.6323,243.16881,241.61584,1.8167523,4.454109,4.554116e+08,5.755428e+08,1.5387014,2.4536824,5.737205,5.439994,-0.0005552246,4.390665e+06,0
138238.28,265.45914,2.1231372,2.8918645,163703.02,4.3569217,-16.130558,48487.375,-10.740258,-11.754678,5.8017793,3.8737748,-7.405095e+07,-2.167889e+08,5.6887307,4.8174725,3.1350791,2.1192367,0.0013405663,1.1385413e+08,0
135976.34,258.9208,1.7788768,2.88057,-10857.113,2.8300436,14.838139,120399.305,-7.409524,15.881682,2.6804125,5.4579396,3.14739e+08,1.4601059e+07,1.123257,2.998901,6.212262,5.2483053,0.006049649,6.4174284e+07,0
75977.14,243.96565,2.0258,3.0160356,19856.887,1.819968,-10.190464,254026.8,-10.743325,-11.872544,0.7494713,2.5054061,-3.9270284e+07,-3.4132828e+07,1.9522923,1.461688,2.2526062,2.0486252,0.0011183379,1.9069446e+08,1
90027.35,127.74369,1.342862,2.2939413,-101494.305,3.0411181,53.10776,38773.832,242.7645,241.43123,2.199905,5.004144,1.9301818e+09,9.78865e+07,1.7195524,4.1424317,4.13791,6.001834,0.007205654,-1.7445748e+06,0
40033.383,76.94067,0.85943174,2.076933,-51511.8,2.0965765,134.0443,9388.266,243.25798,241.89957,1.8948148,2.6951468,1.1504933e+09,2.0414755e+08,1.3906878,2.1883512,3.3727224,3.506735,0.0016112599,-1.2546191e+07,0
38525.48,76.60752,0.510645,2.0756607,219250.86,0.9020944,107.73368,6369.9604,243.258,241.8998,2.018649,0.9358962,6.914095e+08,1.0295212e+09,0.9233293,3.8019683,1.7684389,2.1857688,-0.0032156014,-8.263167e+06,0
137253.66,83.576996,1.061742,1.9865043,995.3242,1.206737,100.47812,-2612.0474,243.258,241.8998,0.96547234,1.8019451,2.0408498e+08,2.18138e+09,0.35763493,2.9000864,0.87005204,1.0002321,-0.002537362,1.2837345e+07,0
37854.266,243.38066,1.8208567,3.1003969,370760.47,1.8202455,-53.60973,173945.72,-10.743325,-11.872544,0.56265795,-0.70849484,1.8924158e+08,-9.88079e+07,14.424361,1.7223678,1.7903243,0.68731344,0.004786186,8.425389e+06,1
93783.055,242.9523,2.0637405,2.9842577,-24042.488,1.7006109,-8.974842,256271.92,-10.743325,-11.872544,0.64368784,0.685757,-1.995105e+07,2.825443e+06,7.056343,1.0740409,0.9541442,0.80545175,0.0026210875,1.8949653e+08,1
37068.625,76.607285,0.40997428,2.0381598,713466.9,0.3301504,113.83096,10275.5,243.258,241.8998,1.2104074,1.5149645,1.5797747e+09,2.0235493e+09,0.32863083,4.7194014,3.5266144,2.6623366,-0.00020381049,-8.778567e+06,0
104658.875,258.84833,1.8321596,2.915833,-7332.051,2.3207533,-3.3369024,106917.414,-8.820603,-2.8301632,2.4422219,7.8211784,3.9595188e+07,1.1929699e+07,3.8085215,2.635359,6.595986,7.605276,-0.006872928,7.777133e+07,0
42759.24,259.15768,1.1081421,2.0779297,36544.26,1.0447152,54.227062,-1080.641,243.25793,241.8973,1.6864034,2.7533495,1.4920827e+09,9.118143e+08,2.4054914,1.6277404,4.6245184,3.80314,-0.00023639188,1.0039869e+07,0
137427.7,249.7876,2.0212803,3.036119,-95934.87,3.9968762,-1.7223545,200228.7,-10.743287,-11.870378,3.2935348,14.473272,-1.203329e+07,-5.5577692e+07,5.6341877,4.5828333,11.477021,12.979308,-0.0015153828,9.384751e+07,1
138278.44,256.52225,2.1434495,3.0431948,-58142.426,4.5413837,-7.378467,86987.92,-10.743325,-11.872056,3.222079,16.325634,-6.30017e+06,-8.227606e+07,4.4835057,3.7233443,13.7729025,13.715172,-0.00035622515,6.916548e+07,1
131873.55,165.30902,1.1019142,2.084027,77556.445,0.5547252,78.311676,1699.0465,243.258,241.8998,1.834751,1.730398,1.9302802e+09,2.3215985e+09,1.0435604,3.3639371,1.7937156,1.539122,0.0006925465,1.2057297e+07,0
74508.27,253.71074,0.96496254,1.9806015,64981.7,1.1783705,44.10851,1991.4762,243.16699,241.45401,1.733518,3.4898665,3.0620538e+08,1.2173628e+09,3.482166,1.2473001,4.615897,3.2915003,-0.004182281,-3.5530948e+06,0
138236.94,260.12363,2.0856621,3.0731835,-131774.55,8.332241,-7.5731997,133312.25,-10.743325,-11.871598,8.8567705,5.799637,-8.3850504e+07,-1.75327e+08,8.933701,9.752183,4.58956,5.175225,-0.0004993117,9.486983e+07,1
99933.98,249.33528,2.07492,3.0358057,4899.0117,3.0369434,-5.1092715,259367.62,-10.743325,-11.872544,1.7276021,4.853799,-1.6268042e+07,-5.0551644e+07,5.338733,1.9045405,5.117786,4.56107,0.0049014837,2.362656e+08,1
138283.22,258.25293,2.058545,3.0449643,-154607.86,6.1951895,1.3691677,67927.25,-10.742875,-11.848741,4.981001,19.332125,9.442233e+07,-1.0523613e+08,3.60109,3.7750998,19.164227,18.99569,0.004644829,3.4058944e+07,1
77878.484,252.10962,1.9659864,3.0107906,11148.949,2.4698863,-8.594547,119977.65,-10.475335,-10.876756,1.8536707,7.3465095,-1.8003941e+06,2.9925284e+07,3.0086212,2.2537253,7.146613,6.5481796,0.00057219074,5.824578e+07,1
72708.6,254.17259,2.0691743,3.0029263,66551.01,1.883285,-15.041477,253937.17,-10.743325,-11.872544,1.1774861,5.472153,-4.5205132e+07,-6.78008e+07,2.9243336,1.7479639,4.6054792,4.431053,0.0016621017,1.9169322e+08,1
98103.55,253.40202,1.7981161,2.8925242,-17333.05,2.6514258,11.281063,116735.65,-7.58928,-4.9490447,2.5608628,8.612175,7.136953e+07,1.9202666e+08,3.837617,3.286671,8.023078,8.518513,0.008405183,7.566445e+07,0
42068.297,261.71848,1.0434897,2.0174487,86453.32,0.7043274,52.28149,-8751.695,243.258,241.8997,1.6951078,1.3102201,1.473038e+09,1.4398408e+09,2.3210425,1.5498552,2.1747792,1.5708274,-0.00066189456,8.437925e+06,0
125444.69,250.67209,1.902652,2.9214985,-38831.926,1.7789571,3.6563532,98268.805,-8.792665,-4.0640197,1.3905629,4.3079123,8.94782e+07,-1.1462826e+08,2.016429,2.074864,4.7717547,4.4928675,0.00051273324,7.922046e+07,0
122530.734,254.99503,0.996558,2.0102618,77738.695,1.1356568,63.00392,31565.16,243.258,241.89978,1.4821407,4.1886415,2.907134e+08,2.31614e+09,2.1287699,2.3472822,5.5854683,4.3572536,0.0047432836,2.4526854e+07,1
136215.34,99.2972,1.0736562,2.0790694,86169.13,0.79492766,95.41839,-7456.1724,243.258,241.8998,1.8502055,1.319969,2.324035e+09,1.9410506e+09,1.1471466,2.6875398,0.76621217,1.0171741,0.0014284087,1.9722654e+07,0
85995.3,256.48224,2.059885,3.0748005,9502.824,1.4319634,-9.887547,119688.11,-10.71882,-11.69159,1.1023637,4.5149374,9.730294e+06,-9.712733e+07,2.10845,1.6117053,4.1348844,3.6443222,0.001719664,8.874842e+07,1
51493.645,199.06339,1.1480368,2.113302,-138965.67,0.9931422,95.710175,-10414.0625,243.258,241.8998,2.0516984,10.367828,2.3141317e+09,2.463615e+08,1.1618723,1.8881993,9.53207,9.451434,0.0032688587,672073.2,0
37058.395,76.60728,0.37121665,2.1413832,587201.6,-0.9540884,354.44003,1933.609,243.258,241.8998,1.971496,1.2129225,2.3144904e+09,2.2627072e+09,3.4677718,4.309285,3.3927743,2.9220345,0.0004082994,2.8664892e+06,0
136785.84,83.73341,1.1284488,2.0567212,78866.82,0.54714686,107.00132,-5066.5864,243.258,241.8998,1.0486609,0.87872154,2.3150461e+09,2.2891208e+09,0.19673339,3.4925544,0.030635512,0.22241056,-0.0017057302,1.6553589e+07,0
130125.57,250.1836,2.0898502,3.0449858,-16700.676,1.0856359,-16.224903,255300.56,-10.743325,-11.872476,0.53719914,4.897835,-2.0426634e+07,-2.097693e+06,2.8397722,1.1457639,3.8558018,3.7871974,-0.00476902,1.8957051e+08,1
137470.38,248.28204,2.012335,3.0302563,-206964.92,9.593346,1.371693,257810.84,-10.743325,-11.872544,11.306936,10.680474,-5.3821708e+07,2.0669412e+07,14.97463,12.102181,9.795368,8.841143,0.006249179,1.8283515e+08,1
37078.54,76.60744,0.39915705,2.0771072,785488.06,-0.06448765,95.28572,11656.164,243.258,241.8998,0.85933745,3.5310042,1.0206709e+09,2.3222413e+09,1.433308,5.43471,7.3515577,6.0544553,0.009050501,-3.6773268e+06,1
87165.5,253.28006,2.045565,3.0690818,63093.637,1.3153515,-17.042835,112594.54,-10.742845,-11.870156,0.3683673,1.3968943,-6.708302e+07,-2.5930524e+07,1.5622877,0.7836414,1.7489015,1.576156,-0.0032252388,5.7468404e+07,1
133121.94,265.04688,1.9936498,3.0593781,-22869.738,3.9138513,-8.711704,96128.28,-10.701188,-11.311341,3.9474118,6.368442,5.96479e+06,1.0647754e+08,3.917569,5.2208095,4.7875733,5.2516294,-0.0022171454,7.067046e+07,1
90052.57,256.9114,2.1007462,3.1011066,-83812.12,0.8664406,-11.678257,125800.63,-10.743318,-11.872445,0.42560732,0.84389764,-6.711156e+07,-7.796515e+07,0.6844563,0.6150494,1.1682354,1.1861976,-0.0031812878,1.0677066e+08,1
108089.734,256.73206,1.282704,2.3491333,83299.445,1.6049445,33.86423,29518.07,200.97546,215.22186,2.5439622,6.450548,1.07991736e+08,4.3495773e+08,2.8507748,2.2461956,6.859376,6.2358394,-0.0027465613,1.821887e+07,0
85205.5,252.90927,2.0833564,3.0647564,-167601.36,2.2734659,-10.216801,156549.75,-10.743318,-11.872468,1.4106292,6.0456247,-1.04464584e+08,-5.9342684e+07,2.1074939,2.3982568,4.4508243,5.5740414,-0.0025836488,8.942974e+07,1
54310.59,244.79042,1.3486891,2.5118911,-26150.8,2.2292886,34.954372,52381.91,159.56133,145.49236,2.545784,7.380116,3.9926854e+08,3.2421482e+08,3.699929,3.2740383,9.724811,8.21897,0.005069566,2.4747638e+07,0
126789.62,259.03687,0.9753145,2.0175173,22693.387,1.3252268,46.76713,8447.453,243.25647,241.8896,1.9387654,3.655032,8.306353e+08,9.2117715e+08,2.5433211,1.7354698,5.3173223,4.348885,0.0006874624,-1.0753268e+06,1
77877.28,248.18379,1.1248107,2.0837069,9991.949,0.4337156,72.448586,2588.8745,243.258,241.8998,1.0198008,1.4378065,2.2432515e+09,2.1722296e+09,0.8129534,2.425009,1.4411722,1.9270715,0.0013728432,3.9618812e+06,0
137612.88,80.44397,1.0353234,2.0769556,69830.57,0.707141,109.44041,-749.75037,243.258,241.8998,1.8692471,0.8425301,2.3038697e+09,2.2347328e+09,0.74946254,2.4910076,0.79934376,0.7683729,2.309508e-05,1.4138409e+07,0
98506.9,259.93607,2.0705714,3.0608847,-45067.113,2.9154863,-16.17963,157350.4,-10.740945,-11.857331,2.5358622,9.0346155,-1.4964264e+08,-1.1410653e+08,3.3049834,3.5806668,6.9074817,7.663105,-0.007429786,1.0551043e+08,1
130912.3,256.6117,2.003257,3.1171045,-102104.24,2.3824885,-19.186115,243288.0,-10.743325,-11.872491,1.796933,17.094275,-6.4258124e+07,2.4710628e+07,5.367243,3.5324829,15.797702,15.73235,-0.0066858847,1.477207e+08,1
70143.77,240.93901,2.1358194,3.0121238,73955.695,1.0486584,-24.931644,204487.05,-10.743325,-11.872544,0.6314708,2.8678272,-4.7164428e+07,-1.6688131e+08,5.993576,1.206193,2.5118968,2.3438647,-0.0060808565,1.0470583e+08,0
76534.42,249.26906,1.8726434,2.9047008,47823.51,1.6902523,10.757786,93607.586,-8.372186,-4.7652297,1.9281288,4.7674875,-3.94977e+06,-1.9334108e+07,2.8971376,2.5496888,4.5157475,3.950064,-0.005306639,7.953898e+07,0
65804.53,253.60847,2.0452302,3.0104256,77994.51,0.56412536,-7.5621066,116184.51,-10.743325,-11.872544,0.31495392,-0.4796645,4.510518e+06,-3.7554524e+07,1.2525767,0.21964602,0.069397606,-0.0815636,-0.0036684254,5.942372e+07,1
64789.594,253.9969,2.0330749,3.0227194,-32143.176,3.1049006,-6.9188724,126498.3,-10.728272,-11.77041,2.642586,9.037798,542389.94,-3.6192028e+07,3.1429594,3.2003503,7.582613,7.7242856,0.0007601903,8.491281e+07,1
108033.766,76.64709,0.9182266,2.0731802,46234.01,0.66208106,104.3484,-6321.188,243.258,241.8998,1.3926901,0.95492584,2.0991305e+09,2.3213102e+09,0.11469976,4.5939593,1.0616461,0.9690126,0.0013825401,7.446677e+06,0
103088.15,253.89903,1.8844893,2.8957977,103988.82,2.446057,-1.9768864,106647.055,-7.1252527,-2.568147,2.8920324,11.243592,1.1054329e+08,9.076342e+07,4.4179225,2.4349813,11.400481,10.792116,-0.0036342086,7.856943e+07,0
92940.78,251.795,1.2599683,2.300099,292274.34,1.7130153,23.9855,196876.47,231.7624,236.5242,1.9810716,3.106353,7.91122e+08,2.939567e+08,2.5955815,1.4493823,4.8699107,3.3355749,0.009576807,1.25130104e+08,0
127355.59,249.84111,1.0335208,2.1188905,89695.76,0.984839,55.3456,8954.43,241.29068,237.02943,1.934961,2.983516,4.740462e+08,4.0840464e+08,2.816338,2.0622096,4.3855944,3.7036817,-0.0041322056,1.3118085e+07,0
50810.273,249.55621,2.030099,3.040047,31467.574,0.47228125,-13.157581,62240.46,-10.743325,-11.872544,-0.22352827,-0.64198464,3.7698484e+07,-6.6020828e+07,1.0308636,0.047772445,0.08969275,-0.25254118,-0.0011413282,7.607945e+06,1
43638.457,271.97668,1.1661556,2.043071,19001.324,0.21179585,78.03889,-7455.4224,243.258,241.8998,1.4761096,4.4400444,2.259318e+09,2.3191552e+09,1.0568856,2.1515565,5.821045,5.2369404,0.00628985,6.907077e+06,0
87403.71,81.865616,1.0463954,2.1437438,-30308.176,0.6203831,98.70051,-1997.266,243.258,241.8998,2.160788,3.5098803,1.6729353e+09,2.3222077e+09,1.4454731,2.032618,5.3109074,4.2901254,0.0035979685,1.5407321e+07,0
40976.445,81.09407,1.0595294,2.0873601,-123027.555,0.59589463,120.38989,3153.601,243.258,241.8998,1.1444179,2.0004518,1.547116e+09,1.2359457e+09,0.6592993,2.952143,1.8655511,1.7009529,0.0017931006,1.1960092e+06,0
103909.234,253.37804,2.0814593,3.050477,23030.762,0.6731537,-17.877644,260407.81,-10.743325,-11.872544,-0.26107633,-0.22132844,-6.5969164e+07,-9.686109e+07,1.4003109,0.41952232,0.27509275,0.26908052,0.0034387002,2.4252032e+08,1
47489.527,261.74982,2.0211163,3.0099204,46293.387,3.5121112,-18.080906,116167.86,-10.725198,-11.615251,3.424189,12.762586,-1.08704136e+08,-5.2602332e+07,3.2221684,4.1148076,10.367055,11.582143,0.00047360096,8.446046e+07,1
69679.695,76.60728,0.6702403,1.5734679,-397262.7,-1.3333123,382.4882,-15789.195,243.258,241.8998,8.983742,-0.92952985,9.4589786e+08,1.8039546e+09,15.040921,-1.0014553,2.1908348,3.9251797,-0.0037620717,3.1249858e+07,0
128521.664,252.56801,1.6283549,2.526005,63306.387,1.3032558,32.10168,45497.7,66.14902,145.49026,1.2352363,3.0386846,1.7595064e+08,2.0018646e+08,2.196032,0.94373137,3.4467914,2.14972,-0.0024465898,3.3291082e+07,0
77459.695,262.18362,2.0829918,3.0165987,-94807.055,2.396048,-15.41544,112589.37,-10.743234,-11.871789,2.485811,8.9377575,-7.275713e+07,-1.2831146e+08,2.668644,3.1747465,7.26458,8.29603,-0.00372597,7.8173144e+07,1
137655.48,268.7721,1.0354569,2.0027995,40435.324,0.8057149,34.01543,-1263.9379,243.25569,241.89034,2.1510322,4.26866,1.0643393e+09,5.16293e+08,3.6249924,1.6313801,4.7977705,3.338805,0.0014118917,213569.19,0
72303.92,250.66667,1.0438721,2.0518575,84189.88,1.1127064,44.895542,9995.219,242.23778,239.30975,1.8784162,3.3891618,6.5402266e+08,6.189731e+08,2.280982,1.8833675,4.239512,4.3953958,0.0008122019,1.1895937e+07,1
137976.58,128.52989,1.8926991,1.9334525,351469.03,2.3522387,223.00972,15585.773,213.04501,240.79065,6.2251816,1.053079,4.686505e+08,-1.1084534e+08,6.9871173,1.94629,3.2439287,1.6823992,0.0053476607,4.6367572e+07,0
61222.617,254.15533,1.1163837,1.9801115,111271.445,1.2432237,60.458847,5385.265,243.23788,241.59976,1.8133806,6.825752,1.6984094e+08,2.1886008e+09,3.4770849,1.3369317,8.100723,6.985462,0.0032910185,1.3771529e+07,0
37075.64,76.617744,0.4135744,2.0882509,357100.62,1.3756669,134.16907,19287.875,243.25677,241.89919,1.4026822,2.100045,5.36931e+08,4.3828157e+08,2.1337562,5.7762623,4.014268,5.7958784,0.007080839,-2.5782766e+07,1
106905.34,251.46416,2.0509548,3.0725958,54981.137,1.4403684,-14.854771,121473.52,-10.735314,-11.822854,1.0175859,3.420581,-5.715342e+07,-1.9048246e+08,1.8155154,1.2204981,2.6847441,2.7097867,-0.005351534,7.155665e+07,1
62127.777,233.65762,2.1112838,2.9978964,76890.945,1.5147021,0.14078175,260696.9,-10.743325,-11.872544,0.31495297,5.3241096,-1.3560714e+07,-3.2378012e+07,5.5815325,1.287312,4.6391835,4.1902676,0.0017283309,2.5731253e+08,1
106367.14,194.32626,1.0397621,2.0862916,-15085.926,0.4016724,93.891624,2392.976,243.258,241.8998,0.7484504,2.2402813,1.95814e+09,2.303268e+09,1.1795119,3.375934,2.9189875,3.1749947,0.0028052574,7.125505e+06,0
85027.29,234.76793,2.07567,2.9581437,72341.13,1.007509,-5.0216556,260800.92,-10.743325,-11.872544,-0.32503545,1.8961996,-6.866887e+07,6.680355e+06,3.4763072,1.1200733,1.1545101,1.584061,0.0040774494,2.6016424e+08,1
78863.04,255.14503,1.9990784,3.0058753,-63999.926,2.219255,-12.848286,136940.48,-10.741586,-11.856469,1.9331411,6.261249,-8.193767e+07,-9.644611e+07,2.6516542,2.2864435,5.0683904,6.2053094,0.0015402465,8.03786e+07,1
92140.32,253.24008,1.1903712,2.2628105,75714.38,2.0151358,37.640583,28567.234,236.24652,229.55428,1.5805999,4.9276896,9.8881837e+08,3.3847363e+08,2.2689438,2.1596932,5.504716,4.8680706,0.0014062171,2.4625174e+07,0
85978.68,257.2003,2.0991714,3.0419307,-6419.676,1.560281,-10.316212,142036.5,-10.74257,-11.866311,1.5958904,2.2147443,-2.1477386e+07,-1.2659178e+08,1.5475973,1.4475465,2.211346,2.0035727,-0.0010735187,9.642225e+07,1
112305.49,256.50925,1.4901675,2.458706,26171.762,1.4944906,21.14619,38400.555,127.59624,156.16972,1.1761242,3.0926335,3.4100563e+08,3.321073e+08,2.0665154,1.2428493,2.676072,2.6413076,-0.0007175299,3.358039e+07,0
54149.484,227.48589,2.1406345,3.0482345,-28080.926,1.1562848,-8.659794,18156.664,-10.743325,-11.872544,1.4148105,4.842757,-2.6856266e+07,-1.1736541e+08,7.885922,1.8874397,4.5777187,3.6895053,0.0014929,1.0987932e+06,0
119391.875,232.18913,2.1488185,2.9996462,-179229.23,3.3006196,-6.2713656,260419.0,-10.743325,-11.872544,0.8403474,4.591316,1.1866294e+07,-1.2088003e+08,9.953279,2.3067095,1.795528,2.8653014,-0.0051718596,2.4267082e+08,0
73273.43,235.54285,2.069202,3.0018806,-87953.62,1.523624,-12.324085,260800.55,-10.743325,-11.872544,-0.3386835,1.8570789,-1.1282314e+07,-2.991254e+07,5.8691545,0.8210841,0.92783135,1.6254853,0.0040862113,2.5861922e+08,1
116847.21,250.21297,1.5278171,2.6633039,13150.012,1.3607535,32.01151,72856.695,58.749393,72.662766,2.0355706,5.7662067,3.750958e+08,1.2334832e+08,2.6721635,2.6023016,5.8535542,5.35555,0.008289968,5.029442e+07,0
46846.38,255.20168,2.099498,3.001752,-30760.8,1.9696276,-14.473515,96763.71,-10.743325,-11.872544,2.2186797,8.377066,-3.5623948e+07,-1.5902224e+08,2.9893959,2.4301229,7.0654325,7.4232087,-0.0043206345,8.449599e+07,1
96367.33,253.02736,1.9772816,2.9866278,-26000.988,1.1663225,-5.3835025,114493.35,-10.631021,-11.02472,1.3620054,4.0076537,-6.9345736e+07,-6.1649372e+07,2.231933,1.6444645,3.4102867,3.3655632,0.00051936146,8.5257064e+07,1
115629.21,257.8699,1.0206351,2.0549395,-7426.2383,0.54512864,47.582554,14041.844,243.25772,241.89685,1.8932434,5.2176023,1.4283332e+09,9.12737e+08,2.2072263,2.2334886,7.0742893,6.3474307,-0.00089368026,-1.1172468e+06,0
54866.508,244.85304,2.0966048,3.0357893,18628.137,4.145624,-12.992359,88221.78,-10.743325,-11.872544,3.774033,13.350919,-1.4158821e+06,-1.0782595e+08,6.7036543,4.5744133,11.87237,11.394413,-0.0011867395,5.4745404e+07,1
74804.19,244.16254,2.029351,3.0090847,-12350.113,1.3991551,-9.331715,256820.08,-10.743325,-11.872544,0.7471062,4.753025,-3.583342e+07,-5.3290012e+07,2.4204278,1.5981836,4.3647985,4.2203155,-0.004907323,2.239488e+08,1
134028.52,76.88706,0.94337636,2.0476158,-109250.87,0.7020524,132.87352,-3971.016,243.258,241.8997,1.5152897,2.5680773,7.775176e+08,4.8726214e+08,2.1133885,2.2146401,2.3123,2.727011,0.004372865,5.626937e+06,1
124088.61,254.70592,1.5889676,2.5586557,59132.387,1.9215493,20.50005,63526.61,58.719704,115.87338,1.886434,6.397725,1.00143544e+08,2.3896694e+08,2.1673098,2.7682438,5.988458,6.1333575,-0.0032560842,3.679408e+07,0
40701.79,76.75291,0.7438879,2.1417973,-178231.8,1.9774685,158.40723,9416.195,243.25392,241.89224,1.7279156,3.323681,8.43111e+08,3.4265322e+08,1.2769865,4.6523147,3.1509612,4.7596006,0.0031428945,-1.0530103e+07,0
65249.81,249.01529,2.0650325,3.0572898,14832.824,2.0078907,-27.356144,253166.47,-10.743325,-11.872544,0.5015799,2.5743592,-4.0883084e+07,-4.0117404e+07,5.6962786,1.231266,2.1893175,2.0323236,0.0018535174,1.7181678e+08,1
138175.34,172.8819,1.7706813,2.767072,180278.98,3.6364267,27.889736,36025.36,7.89482,116.976166,3.6267407,2.905811,3.4434125e+08,-8.073949e+07,1.7668928,4.121668,2.9871848,2.5916355,0.0055679902,3.0682402e+07,0
101135.516,249.86417,2.0819914,3.04551,-79080.68,2.0623317,-5.889652,111255.945,-10.743325,-11.872537,1.4670125,6.301921,-7.603073e+07,-7.620509e+07,2.1206002,2.0365567,4.490767,5.1088004,-0.0010104178,9.162735e+07,1
38428.297,240.50098,2.119208,3.0183513,70093.195,1.6451862,-1.5492207,260806.66,-10.743325,-11.872544,-0.5633534,5.1604123,-8.9813576e+07,-6.0601564e+07,7.070748,1.4224544,4.1721053,4.048916,0.008335833,2.6168552e+08,1
67747.15,254.30685,2.0384736,3.0677056,9470.012,2.7408273,-1.6572224,117693.02,-10.743325,-11.872521,2.5941384,9.002212,-8.1262024e+07,-9.597994e+07,4.4351764,3.6232538,6.4559245,7.2093062,-0.005941497,7.71059e+07,1
112969.62,247.61967,2.011446,3.0359132,-84379.805,0.78461677,-17.66402,102492.64,-10.743325,-11.872544,0.40883887,0.73123485,-5.0183372e+07,-7.597494e+07,1.6410755,1.0679164,0.9208924,1.0836242,-0.005399598,5.2121136e+07,1
138273.28,249.9835,2.067395,3.070206,-146784.23,6.014587,-22.041935,82734.86,-10.743325,-11.872514,4.5462713,0.9225567,-7.819655e+07,-3.9561116e+07,3.605626,4.974859,0.9857051,1.3187059,0.0032180476,3.9117812e+07,0
138053.03,251.4921,2.0933328,2.997334,-19112.738,5.4847956,7.8413205,260407.12,-10.743325,-11.8724375,3.3772106,9.141778,-4.156622e+07,-2.0558236e+07,7.203948,5.112339,5.891124,6.6091523,-0.0009829457,2.4691941e+08,1
97214.59,262.27097,2.031118,3.0197198,26193.387,2.1793926,-11.413517,109146.15,-10.606042,-10.850869,2.2580605,6.7930803,-9.886593e+07,-5.8366748e+07,3.2172456,2.354384,5.5488863,5.730694,0.0025832125,7.710629e+07,1
